repair_candidate_id,repair_axis,repair_source_kind,repair_source_family,source_split,recovery_corridor_profile,mitigation_metric_mode,parent_candidate_source_id,parent_task_source_id,parent_profile_name,parent_repair_source_kind,parent_selection_quota_name,parent_feasibility_tier_id,parent_source_role_semantics,parent_surface_variant,parent_normalized_surface_variant,parent_sampled_obstacle_label,parent_base_geometry_source,parent_outcome_bucket,parent_termination_reason,target_feasibility_tier_id,target_source_role_semantics,target_surface_variant,target_normalized_surface_variant,target_sampled_obstacle_label,candidate_source_id,source_v1_bounded_panel_spec_id,source_scenario_spec_id,source_role_semantics,profile_name,profile_group,speed_ref,mu,obstacle_distance,obstacle_half_width,label,threshold_score,time_to_obstacle,time_after_friction_step,friction_step_at,accepted,reject_reason,feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,post_obstacle_track_width,base_geometry_source,representative_cell_rule
cosr_v0_0142_success_support_expansion,success_support_expansion,success_stabilizer,3b873dcd0d8c9efa,public_gate,success_support_expansion,not_mitigation,otsr_v0_0103_success_stabilizer,tqcm_exec_v0_0040_otsr_v0_0103_success_stabilizer,L3_reset_control_corrected,success_stabilizer,success_stable_aes_post,tier_b_feasible_emergency,stable_aes_only,post_friction_step,post_friction_step,aes_feasible,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,stable_aes_only,post_friction_step,post_friction_step,aes_feasible,cosr_v0_0142_success_support_expansion,cosr_v0_0142_success_support_expansion,cosr_v0_0142_success_support_expansion_scenario,stable_aes_only,L3_reset_control_corrected,stable_aes_only,12.0,0.4,18.0,0.3500000000000001,aes_feasible,0.19618709677419366,1.5,0.5,20,True,accepted,tier_b_feasible_emergency,post_friction_step,aes_feasible,6.25,m1969::parent_task_source_id,stable_aes_boundary_min_threshold_then_closer_wider
cosr_v0_0143_success_support_expansion,success_support_expansion,success_stabilizer,3b873dcd0d8c9efa,public_gate,success_support_expansion,not_mitigation,otsr_v0_0070_success_stabilizer,tqcm_exec_v0_0041_otsr_v0_0070_success_stabilizer,L0_current_masked,success_stabilizer,success_stable_aes_post,tier_b_feasible_emergency,stable_aes_only,post_friction_step,post_friction_step,aes_feasible,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,stable_aes_only,post_friction_step,post_friction_step,aes_feasible,cosr_v0_0143_success_support_expansion,cosr_v0_0143_success_support_expansion,cosr_v0_0143_success_support_expansion_scenario,stable_aes_only,L0_current_masked,stable_aes_only,12.0,0.4,20.0,0.3500000000000001,aes_feasible,0.47677419354838746,1.6666666666666667,0.6666666666666667,20,True,accepted,tier_b_feasible_emergency,post_friction_step,aes_feasible,6.25,m1969::parent_task_source_id,stable_aes_boundary_min_threshold_then_closer_wider
cosr_v0_0116_success_support_expansion,success_support_expansion,success_stabilizer,a0ede7788cdc5112,public_gate,success_support_expansion,not_mitigation,otsr_v0_0073_success_stabilizer,tqcm_exec_v0_0052_otsr_v0_0073_success_stabilizer,L0_current_masked,success_stabilizer,success_unavoidable_post,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,cosr_v0_0116_success_support_expansion,cosr_v0_0116_success_support_expansion,cosr_v0_0116_success_support_expansion_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,12.0,0.25,18.0,1.3000000000000003,unavoidable,0.061918750000000064,1.5,0.5,20,True,accepted,tier_b_feasible_emergency,post_friction_step,unavoidable,6.0,m1969::parent_task_source_id,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0121_success_support_expansion,success_support_expansion,success_stabilizer,a0ede7788cdc5112,public_gate,success_support_expansion,not_mitigation,otsr_v0_0144_mitigation_isolation_check,tqcm_exec_v0_0065_otsr_v0_0144_mitigation_isolation_check,L1_one_step,mitigation_isolation_check,mitigation_unavoidable_post,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,m1928::parent_task_source_id,success_obstacle_pass,,tier_b_feasible_emergency,unavoidable_mitigation,post_friction_step,post_friction_step,unavoidable,cosr_v0_0121_success_support_expansion,cosr_v0_0121_success_support_expansion,cosr_v0_0121_success_support_expansion_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,12.0,0.25,16.0,1.35,unavoidable,0.2733333333333334,1.3333333333333333,0.33333333333333326,20,True,accepted,tier_b_feasible_emergency,post_friction_step,unavoidable,6.25,m1969::parent_task_source_id,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0144_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_000,collision_mitigation_relief_000,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0144_collision_mitigation_relief,cosr_v0_0144_collision_mitigation_relief,cosr_v0_0144_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,10.0,1.4,unavoidable,0.8020299145299145,0.5555555555555556,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0145_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_001,collision_mitigation_relief_001,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0145_collision_mitigation_relief,cosr_v0_0145_collision_mitigation_relief,cosr_v0_0145_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,12.0,1.4,unavoidable,0.7149230769230769,0.6666666666666666,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0146_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_002,collision_mitigation_relief_002,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0146_collision_mitigation_relief,cosr_v0_0146_collision_mitigation_relief,cosr_v0_0146_collision_mitigation_relief_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,14.0,1.4,unavoidable,0.6119786324786324,0.7777777777777778,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0147_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_003,collision_mitigation_relief_003,L0_current_masked,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0147_collision_mitigation_relief,cosr_v0_0147_collision_mitigation_relief,cosr_v0_0147_collision_mitigation_relief_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,18.0,0.4,16.0,1.4,unavoidable,0.4931965811965811,0.8888888888888888,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0148_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_004,collision_mitigation_relief_004,L1_one_step,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0148_collision_mitigation_relief,cosr_v0_0148_collision_mitigation_relief,cosr_v0_0148_collision_mitigation_relief_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,18.0,0.4,10.0,1.3499999999999999,unavoidable,0.798148148148148,0.5555555555555556,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0149_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_005,collision_mitigation_relief_005,L2_window_100,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0149_collision_mitigation_relief,cosr_v0_0149_collision_mitigation_relief,cosr_v0_0149_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_100,unavoidable_mitigation,18.0,0.4,12.0,1.3499999999999999,unavoidable,0.7093333333333333,0.6666666666666666,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0150_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_006,collision_mitigation_relief_006,L2_window_100_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0150_collision_mitigation_relief,cosr_v0_0150_collision_mitigation_relief,cosr_v0_0150_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_100_current_tiled,unavoidable_mitigation,18.0,0.4,14.0,1.3499999999999999,unavoidable,0.6043703703703703,0.7777777777777778,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0151_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_007,collision_mitigation_relief_007,L2_window_13,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0151_collision_mitigation_relief,cosr_v0_0151_collision_mitigation_relief,cosr_v0_0151_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_13,unavoidable_mitigation,18.0,0.4,16.0,1.3499999999999999,unavoidable,0.4832592592592592,0.8888888888888888,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0152_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_008,collision_mitigation_relief_008,L2_window_13_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0152_collision_mitigation_relief,cosr_v0_0152_collision_mitigation_relief,cosr_v0_0152_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_13_current_tiled,unavoidable_mitigation,18.0,0.4,10.0,1.3,unavoidable,0.7941111111111111,0.5555555555555556,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_009,collision_mitigation_relief_009,L2_window_25,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_25,unavoidable_mitigation,18.0,0.4,12.0,1.3,unavoidable,0.7035199999999999,0.6666666666666666,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_010,collision_mitigation_relief_010,L2_window_25_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_25_current_tiled,unavoidable_mitigation,18.0,0.4,14.0,1.3,unavoidable,0.5964577777777778,0.7777777777777778,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0155_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,58b71bae42289b65,public_gate,collision_mitigation_relief,severity_band,collision_mitigation_relief_011,collision_mitigation_relief_011,L2_window_50,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0155_collision_mitigation_relief,cosr_v0_0155_collision_mitigation_relief,cosr_v0_0155_collision_mitigation_relief_scenario,unavoidable_mitigation,L2_window_50,unavoidable_mitigation,18.0,0.4,16.0,1.3,unavoidable,0.4729244444444444,0.8888888888888888,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.25,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0191_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,d4995e480695a619,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_015,mitigation_metric_isolation_015,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,drift_required_recovery,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,drift_required_recovery,steady_surface,steady_surface,unavoidable,cosr_v0_0191_mitigation_metric_isolation,cosr_v0_0191_mitigation_metric_isolation,cosr_v0_0191_mitigation_metric_isolation_scenario,drift_required_recovery,slice_anchor,drift_required_recovery,18.0,0.4,25.0,0.75,drift_required,0.1848290598290597,1.3888888888888888,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::drift_required_recovery,drift_required_boundary_min_threshold_then_closer_wider
cosr_v0_0176_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_000,mitigation_metric_isolation_000,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0176_mitigation_metric_isolation,cosr_v0_0176_mitigation_metric_isolation,cosr_v0_0176_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,9.0,1.35,unavoidable,0.8365,0.5,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0177_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_001,mitigation_metric_isolation_001,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0177_mitigation_metric_isolation,cosr_v0_0177_mitigation_metric_isolation,cosr_v0_0177_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,11.0,1.35,unavoidable,0.7557592592592592,0.6111111111111112,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0178_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_002,mitigation_metric_isolation_002,slice_anchor,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0178_mitigation_metric_isolation,cosr_v0_0178_mitigation_metric_isolation,cosr_v0_0178_mitigation_metric_isolation_scenario,unavoidable_mitigation,slice_anchor,unavoidable_mitigation,18.0,0.4,9.0,1.35,unavoidable,0.8365,0.5,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0179_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_003,mitigation_metric_isolation_003,L0_current_masked,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0179_mitigation_metric_isolation,cosr_v0_0179_mitigation_metric_isolation,cosr_v0_0179_mitigation_metric_isolation_scenario,unavoidable_mitigation,L0_current_masked,unavoidable_mitigation,18.0,0.4,11.0,1.35,unavoidable,0.7557592592592592,0.6111111111111112,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0180_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_004,mitigation_metric_isolation_004,L1_one_step,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0180_mitigation_metric_isolation,cosr_v0_0180_mitigation_metric_isolation,cosr_v0_0180_mitigation_metric_isolation_scenario,unavoidable_mitigation,L1_one_step,unavoidable_mitigation,18.0,0.4,9.0,1.35,unavoidable,0.8365,0.5,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0181_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_005,mitigation_metric_isolation_005,L2_window_100,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0181_mitigation_metric_isolation,cosr_v0_0181_mitigation_metric_isolation,cosr_v0_0181_mitigation_metric_isolation_scenario,unavoidable_mitigation,L2_window_100,unavoidable_mitigation,18.0,0.4,11.0,1.35,unavoidable,0.7557592592592592,0.6111111111111112,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
cosr_v0_0182_mitigation_metric_isolation,mitigation_metric_isolation,mitigation_isolation_check,dca62ccbe6c90ac6,public_gate,mitigation_metric_isolation,diagnostic_only,mitigation_metric_isolation_006,mitigation_metric_isolation_006,L2_window_100_current_tiled,mitigation_isolation_check,,tier_d_handling_limit_drift_required,unavoidable_mitigation,,steady_surface,unavoidable,,,,tier_d_handling_limit_drift_required,unavoidable_mitigation,steady_surface,steady_surface,unavoidable,cosr_v0_0182_mitigation_metric_isolation,cosr_v0_0182_mitigation_metric_isolation,cosr_v0_0182_mitigation_metric_isolation_scenario,unavoidable_mitigation,L2_window_100_current_tiled,unavoidable_mitigation,18.0,0.4,9.0,1.35,unavoidable,0.8365,0.5,,,True,accepted,tier_d_handling_limit_drift_required,steady_surface,unavoidable,6.0,axis_role_fallback::mitigation_metric_isolation::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold
