seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,candidate_source_id,repair_candidate_id,repair_source_kind,selection_quota_name,source_role_semantics,parent_feasibility_tier_id,parent_surface_variant,normalized_surface_variant,source_split,base_geometry_source,representative_cell_rule,profile_name,profile_config_path,checkpoint_path,source_v1_bounded_panel_spec_id,source_scenario_spec_id,speed_ref,friction_step_enabled,obstacle_distance,obstacle_half_width,threshold_score,time_to_obstacle,time_after_friction_step,preflight_sampled_obstacle_label,eval_seed,success,task_quality_calibrated_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,sampled_obstacle_label
198353,checkpoint,18,False,True,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,False,True,2.84177767890966,2.1999999999999997,0.6417776789096603,,True,obstacle_pass,success_obstacle_pass,22.806214536693986,1.2670119187052213,1.9741636536442342,3.641434760572224,0.17617836839723638,0.43773045354109713,0.2777777777777778,17.26117608934537,0.0032488200813531876,1,nan,nan,0.05,5.0,18.0,0.9,nan,nan,False,nan,0.43773045354109713,0.9080064839954276,True,False,nan,nan,nan,nan,0.0,0.0,nan,0.0,18,1.9741636536442342,0.17617836839723638,17.26117608934537,1.2670119187052213,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L1_one_step,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198353,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198354,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.738353897451278,2.1999999999999997,-0.46164610254872174,off_track,False,off_track,collision_failure,-15.825433463608874,-1.055028897573925,2.418449880556272,5.005858714656437,0.34284106726423197,0.1230135830993662,0.0,17.953250562612414,0.009559477679431438,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.1230135830993662,0.7814082012789114,False,False,17.860146703194857,0.1230135830993662,0.7814082012789114,20.30802482761604,20.30802482761604,0.0058587146564370585,0.75,0.0058587146564370585,15,2.418449880556272,0.34284106726423197,17.953250562612414,-1.055028897573925,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_100,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198354,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198355,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.562249369547563,2.1999999999999997,-0.6377506304524367,obstacle_collision,False,obstacle_collision,collision_failure,-15.296364082615124,-1.019757605507675,2.350432106886802,4.864043809164446,0.37058919597353984,0.11475425133096924,0.0,18.000710746152816,0.013132153078913689,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.11475425133096924,0.7508628329279132,False,False,17.9654391845945,0.11475425133096924,0.7508628329279132,21.28665574581496,21.28665574581496,0.0,nan,0.0,15,2.350432106886802,0.37058919597353984,18.000710746152816,-1.019757605507675,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_100_current_tiled,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198355,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198356,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.5963569704599867,2.1999999999999997,-0.603643029540013,obstacle_collision,False,obstacle_collision,collision_failure,-14.135213528946112,-0.9423475685964074,1.7205437078787178,3.8857171883555424,0.6208970623981531,0.12850140759085846,0.0,17.939319899495008,0.010012387298047543,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.12850140759085846,0.8161902401799527,False,False,17.83168351668522,0.12850140759085846,0.8161902401799527,20.995768392198713,20.995768392198713,0.0,nan,0.0,15,1.7205437078787178,0.6208970623981531,17.939319899495008,-0.9423475685964074,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_13,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198356,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198357,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.6102988740272128,2.1999999999999997,-0.5897011259727869,obstacle_collision,False,obstacle_collision,collision_failure,-16.86177413138371,-1.1241182754255807,2.304442669940416,4.8391951973290865,0.5384940814388955,0.0978756463678087,0.0,18.00005879484917,0.012797239236533642,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.0978756463678087,0.7017666008675527,False,False,17.981512900716645,0.0978756463678087,0.7017666008675527,21.04913301385124,21.04913301385124,0.0,nan,0.0,15,2.304442669940416,0.5384940814388955,18.00005879484917,-1.1241182754255807,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_13_current_tiled,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198357,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198358,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.9490439836205122,2.1999999999999997,-0.2509560163794875,obstacle_collision,False,obstacle_collision,collision_failure,-17.143606296765057,-1.1429070864510038,2.2204400103581112,4.786653354965495,0.5621086131938036,0.11122790665281009,0.0,17.952164994065583,0.009345950558781624,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.11122790665281009,0.7382569338867631,False,False,17.868619213387436,0.11122790665281009,0.7382569338867631,19.252838941999954,19.252838941999954,0.0,nan,0.0,15,2.2204400103581112,0.5621086131938036,17.952164994065583,-1.1429070864510038,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_25,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198358,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198359,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.739329269938483,2.1999999999999997,-0.4606707300615167,off_track,False,off_track,collision_failure,-16.086194012481393,-1.0724129341654263,2.4114721201211897,5.02146320206975,0.3805866148041191,0.11789127952494166,0.0,18.01031045372635,0.013055144809186459,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.11789127952494166,0.7629821036578712,False,False,17.980720857537197,0.11789127952494166,0.7629821036578712,20.419318357973037,20.419318357973037,0.021463202069750054,0.75,0.021463202069750054,15,2.4114721201211897,0.3805866148041191,18.01031045372635,-1.0724129341654263,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_25_current_tiled,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198359,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198360,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.574480453386261,2.1999999999999997,-0.6255195466137387,obstacle_collision,False,obstacle_collision,collision_failure,-14.761635813860721,-0.9841090542573814,2.3898004977312164,4.86919503271913,0.27874070089594205,0.12541504501907477,0.0,17.946505327282473,0.00967770628631115,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.12541504501907477,0.7916004431770124,False,False,17.845252301299197,0.12541504501907477,0.7916004431770124,21.114717601195128,21.114717601195128,0.0,nan,0.0,15,2.3898004977312164,0.27874070089594205,17.946505327282473,-0.9841090542573814,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_50,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198360,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198361,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.7581329885849606,2.1999999999999997,-0.44186701141503915,off_track,False,off_track,collision_failure,-18.394036460005953,-1.2262690973337302,2.7461436736408067,5.427939486062897,0.3766480034803338,0.12210225771551282,0.0,18.019921956858905,0.013067840598523617,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.12210225771551282,0.7869664781822656,False,False,17.99567910941434,0.12210225771551282,0.7869664781822656,20.344761943165516,20.344761943165516,0.4279394860628969,0.75,0.4279394860628969,15,2.7461436736408067,0.3766480034803338,18.019921956858905,-1.2262690973337302,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L2_window_50_current_tiled,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198361,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198362,checkpoint,17,False,True,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,False,True,2.692257863877284,2.1999999999999997,0.4922578638772843,,True,obstacle_pass,success_obstacle_pass,22.682680444772444,1.334275320280732,1.668801394227858,3.4396918205423503,0.3832629728741998,0.13042728870163459,0.0,18.249152315809106,0.005529631860554218,1,nan,nan,0.05,5.0,17.0,0.8500000000000001,17.0,0.8500000000000001,True,0.0,0.13042728870163459,0.7659639975980632,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,17,1.668801394227858,0.3832629728741998,18.249152315809106,1.334275320280732,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L3_online_gru,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198362,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198363,checkpoint,17,False,True,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,False,True,2.604985940605203,2.1999999999999997,0.40498594060520343,,True,obstacle_pass,success_obstacle_pass,21.71437623268854,1.2773162489816787,1.8515855049056142,3.625229538923886,0.3731384021291066,0.16868032000012723,0.0,18.125802488144473,0.002785630524158478,1,nan,nan,0.05,5.0,17.0,0.8500000000000001,17.0,0.8500000000000001,True,0.0,0.16868032000012723,0.7695411620624498,False,True,nan,nan,nan,nan,0.0,0.0,nan,0.0,17,1.8515855049056142,0.3731384021291066,18.125802488144473,1.2773162489816787,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check::L3_reset_control_corrected,tqcm_exec_v0_0071_otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,otsr_v0_0149_mitigation_isolation_check,otsr_v0_0149_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198363,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198364,checkpoint,16,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.0878609274696838,2.1999999999999997,-0.11213907253031596,obstacle_collision,False,obstacle_collision,collision_failure,-12.708560482681747,-0.7942850301676092,2.209419215050711,3.8751508104403456,0.4501601455111196,0.21483869249953494,0.0,17.657072486288325,0.005074508022516966,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.21483869249953494,0.8356439933962835,False,False,17.198275786623746,0.21483869249953494,0.5883867729672364,17.925229172821815,17.925229172821815,0.0,nan,0.0,16,2.209419215050711,0.4501601455111196,17.657072486288325,-0.7942850301676092,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check::L0_current_masked,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198364,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198365,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.8445667260550063,2.1999999999999997,-0.35543327394499347,obstacle_collision,False,obstacle_collision,collision_failure,-10.665800254946555,-0.7110533503297704,1.7575671486272648,3.584950581762808,0.3621262496815376,0.04776427792926157,0.0,17.969049513755188,0.007550008594989777,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.04776427792926157,0.7555168530835185,False,False,17.985346792073702,0.005153053536406279,0.00098380654890783,19.76518806922176,19.76518806922176,0.0,nan,0.0,15,1.7575671486272648,0.3621262496815376,17.969049513755188,-0.7110533503297704,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check::L1_one_step,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198365,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198366,checkpoint,15,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.1999891110614063,2.1999999999999997,-1.0888938593467401e-05,off_track,False,off_track,collision_failure,-17.740188451951802,-1.18267923013012,2.605018946055147,5.368862734900869,0.33679071929700266,0.09861404066597754,0.0,17.95989596741407,0.00898358877748251,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.09861404066597754,0.7022696964501508,False,False,17.895375224663205,0.09861404066597754,0.7022696964501508,18.014963659334178,18.014963659334178,0.36886273490086907,0.75,0.36886273490086907,15,2.605018946055147,0.33679071929700266,17.95989596741407,-1.18267923013012,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check::L2_window_100,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198366,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
198367,checkpoint,16,True,False,0.8,0.8,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.9810503647109559,2.1999999999999997,-0.21894963528904388,off_track,False,off_track,collision_failure,-21.164103489647015,-1.3227564681029385,2.657736547911393,5.684920743393803,0.5757620271201933,0.10124043441380944,0.0,18.012518553772125,0.011880018748342991,1,nan,nan,0.05,5.0,nan,nan,nan,nan,False,nan,0.10124043441380944,0.7195858595738727,False,False,18.001981167000718,0.10124043441380944,0.682091538232488,19.215558714476092,19.215558714476092,0.6849207433938034,0.8,0.6849207433938034,16,2.657736547911393,0.5757620271201933,18.012518553772125,-1.3227564681029385,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check::L2_window_100_current_tiled,tqcm_exec_v0_0072_otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check,mitigation_isolation_check,mitigation_unavoidable_steady,unavoidable_mitigation,tier_d_handling_limit_drift_required,steady_surface,steady_surface,public_gate,m1928::parent_task_source_id,mitigation_closer_wider_then_threshold,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,otsr_v0_0159_mitigation_isolation_check,otsr_v0_0159_mitigation_isolation_check_scenario,18.0,False,15.0,1.2999999999999998,0.07349999999999961,0.8333333333333334,0.0,unavoidable,198367,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
