comparison_subject,comparison_subject_family,fixture_id,surface_id,role_family,step_index,observation_shape,action_shape,action_steer,action_throttle,action_brake,action_finite,action_within_bounds,action_saturated,backend_status,terminated_by_backend,truncated_by_backend,diagnostic_wheel_force_count,state_x,state_y,state_psi,state_vx,state_vy,state_speed,state_yaw_rate,physical_steer,physical_throttle,physical_brake,parameterized_fixture,reset_observation_digest,policy_action,diagnostic_only
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,66,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,13.320449827393507,1.1768469228019014,0.05301667995971639,9.905232578744668,2.584313575633338e-13,9.905232578744668,2.4081995214855585e-13,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,67,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,13.518261206476062,1.1873440622316436,0.05301667995972031,9.90373804630915,1.7227635112572023e-13,9.90373804630915,1.6049335140804974e-13,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,68,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,13.71604273829423,1.1978396177742632,0.05301667995972292,9.902243652694663,1.14843388524471e-13,9.902243652694663,1.0696005885483113e-13,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,69,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,13.91379442562019,1.2083335895768703,0.053016679959724665,9.900749397867372,7.655722963920805e-14,9.900749397867372,7.128304209363488e-14,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,70,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,14.111516271225451,1.218825977786539,0.053016679959725824,9.899255281793447,5.10347860443323e-14,9.899255281793447,4.7506257834060946e-14,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,71,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,14.309208277880842,1.229316782550307,0.053016679959726594,9.897761304439069,3.402093659985916e-14,9.897761304439069,3.1660328760168436e-14,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,72,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,14.506870448356517,1.239806004015177,0.05301667995972711,9.896267465770423,2.2679115422998153e-14,9.896267465770423,2.109988173343328e-14,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,73,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,14.704502785421958,1.2502936423281152,0.053016679959727454,9.894773765753708,1.5118400147309545e-14,9.894773765753708,1.4061920016360723e-14,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,74,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,14.902105291845968,1.2607796976360521,0.05301667995972768,9.893280204355131,1.0078257251320862e-14,9.893280204355131,9.371502530941709e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,75,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,15.09967797039668,1.2712641700858827,0.053016679959727836,9.891786781540906,6.7183855491016364e-15,9.891786781540906,6.245595179337943e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,76,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,15.297220823841545,1.2817470598244656,0.05301667995972794,9.89029349727726,4.4786207368785555e-15,9.89029349727726,4.162348468557896e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,77,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,15.494733854947349,1.292228366998624,0.05301667995972801,9.88880035153042,2.985544374343538e-15,9.88880035153042,2.773978187794336e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,78,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,15.692217066480193,1.3027080917551457,0.05301667995972806,9.887307344266635,1.9902271898616998e-15,9.887307344266635,1.8487051369327425e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,79,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,15.889670461205514,1.3131862342407816,0.053016679959728086,9.885814475452152,1.3267272852124864e-15,9.885814475452152,1.2320611251023324e-15,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,80,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,16.08709404188807,1.323662794602248,0.05301667995972811,9.884321745053233,8.84424058515611e-16,9.884321745053233,8.211015306097805e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,81,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,16.284487811291942,1.3341377729862247,0.05301667995972812,9.882829153036147,5.895753489980733e-16,9.882829153036147,5.472193794079496e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,82,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,16.481851772180544,1.344611169539356,0.05301667995972813,9.881336699367171,3.930230010577577e-16,9.881336699367171,3.6469186617330445e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,83,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,16.679185927316613,1.3550829844082508,0.053016679959728134,9.879844384012593,2.6199710985555074e-16,9.879844384012593,2.4304723553759784e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,84,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,16.876490279462217,1.3655532177394816,0.05301667995972814,9.878352206938708,1.7465254404293805e-16,9.878352206938708,1.6197772489178814e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,85,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,17.073764831378742,1.3760218696795856,0.05301667995972814,9.87686016811182,1.1642686792358416e-16,9.87686016811182,1.0794931830459857e-16,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,86,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,17.27100958582691,1.3864889403750644,0.05301667995972814,9.875368267498244,7.761245046034983e-17,9.875368267498244,7.1942332469442e-17,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,87,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,17.468224545566766,1.3969544299723835,0.05301667995972814,9.873876505064302,5.17379789912832e-17,9.873876505064302,4.7945640501514565e-17,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,88,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,17.665409713357686,1.407418338617973,0.05301667995972814,9.872384880776325,3.448954047669703e-17,9.872384880776325,3.1953154245695694e-17,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,89,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,17.86256509195837,1.4178806664582275,0.05301667995972814,9.870893394600655,2.2991390595546714e-17,9.870893394600655,2.1295034480679704e-17,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,90,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,18.059690684126846,1.4283414136395054,0.05301667995972814,9.86940204650364,1.5326498783384806e-17,9.86940204650364,1.4191979004810664e-17,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,91,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,18.25678649262047,1.4388005803081299,0.05301667995972814,9.867910836451637,1.0216933215641318e-17,9.867910836451637,9.458179960170596e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,92,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,18.453852520195927,1.449258166610388,0.05301667995972814,9.866419764411017,6.810798603801944e-18,9.866419764411017,6.303361093470637e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,93,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,18.65088876960923,1.459714172692532,0.05301667995972814,9.864928830348152,4.540204413780126e-18,9.864928830348152,4.200846389669813e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,94,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,18.847895243615728,1.4701685987007778,0.05301667995972814,9.863438034229429,3.0265834953231358e-18,9.863438034229429,2.7996350133099373e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,95,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,19.044871944970083,1.4806214447813058,0.05301667995972814,9.861947376021241,2.017575507742658e-18,9.861947376021241,1.865804053290322e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,96,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,19.241818876426297,1.4910727110802608,0.05301667995972814,9.860456855689993,1.3449521079529724e-18,9.860456855689993,1.2434566487458158e-18,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,97,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,19.4387360407377,1.5015223977437524,0.05301667995972814,9.858966473202093,8.96569019452969e-19,9.858966473202093,8.286960452018394e-19,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,98,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,19.635623440656953,1.511970504917854,0.05301667995972814,9.857476228523964,5.976687123699589e-19,9.857476228523964,5.522807226835618e-19,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_drift_required_recovery_fixture,source_only_four_wheel_hf0,drift_required_recovery,99,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,19.83248107893604,1.5224170327486037,0.05301667995972814,9.855986121622037,3.9841639394546024e-19,9.855986121622037,3.6806498472813487e-19,0.0,0.0,0.0,True,ca4fed8c6285ef14,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,0,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.16373325771874478,-0.361051523234693,-0.032577918267195145,8.199793274263792,-0.24578136718591764,8.203475984064163,-0.11629036815108763,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,1,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.3274933565396862,-0.37062834550738116,-0.03461196595112848,8.199082974225453,-0.16460584489325386,8.200735131828532,-0.086955095715005,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,2,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.4912682726843681,-0.37909082351234324,-0.03606848894509215,8.198048064597389,-0.10551586094336379,8.198727075977075,-0.059710875686759673,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,3,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.6550461568677555,-0.38676749567017915,-0.037040933030343344,8.196837561557263,-0.06563763995245595,8.197100359903772,-0.03890184364380235,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,4,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.8188168568867629,-0.393929027009803,-0.03766566437782216,8.195545487018565,-0.04024774017969275,8.195644313315453,-0.02472547869496648,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,5,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,0.982572977085073,-0.40076907192082467,-0.03806056208187672,8.194219056368773,-0.024570793546289698,8.19425589468944,-0.015575328881727435,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,6,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.1463096878047219,-0.4074130254276212,-0.0383089403717471,8.192878844925366,-0.015006384231774493,8.192892588041985,-0.009793170899728455,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,7,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.3100239988158802,-0.41393822119129664,-0.038465127825760795,8.191533234873631,-0.009188188649419747,8.191538387925062,-0.006163952906059788,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,8,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.4737140985180706,-0.42039144267081235,-0.038563510155943115,8.190185554924042,-0.005645414658248915,8.190187500588317,-0.003888287455141819,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,9,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.6373788976453731,-0.4268008197794112,-0.038625636324331046,8.188837118002656,-0.0034824346050847665,8.188837858483268,-0.0024594761908416887,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,10,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.8010177423861737,-0.43318325540661645,-0.03866497997469422,8.18748844238792,-0.00215729945781615,8.18748872659845,-0.001560326953401105,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,11,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,1.964630240086386,-0.43954892299146114,-0.03868997144094405,8.18613973346123,-0.0013423029831390156,8.186139843511715,-0.0009929471729680289,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,12,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.128216154638494,-0.4459039623610675,-0.03870589569969669,8.184791073022474,-0.0008389658113496614,8.184791116020738,-0.0006338583789642453,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,13,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.291775343919788,-0.4522520913317802,-0.03871607422957487,8.1834424938288,-0.0005267525873426053,8.183442510781829,-0.0004058921399005455,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,14,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.4553077223777944,-0.4585955695577798,-0.03872260039794775,8.182094009067535,-0.0003322228596708928,8.182094015812265,-0.0002607122137130536,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,15,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.618813238618277,-0.4649357760205677,-0.03872679752918301,8.180745624071134,-0.0002104664189668886,8.180745626778474,-0.0001679618197402202,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,16,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.7822918619466197,-0.4712735559090301,-0.038729504781272864,8.17939734100027,-0.00013391119542826983,8.17939734209645,-0.00010852075366041969,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,17,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,2.9457435742613085,-0.4776094296082696,-0.038731255986059726,8.178049160727046,-8.555879937573838e-05,8.178049161174604,-7.030938322161691e-05,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,18,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.1091683651543724,-0.48394371903935424,-0.03873239183096646,8.17670108359689,-5.488384551214499e-05,8.176701083781087,-4.567199880592628e-05,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,19,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.2725662289389352,-0.49027662432013597,-0.0387331304328526,8.175353109738662,-3.5339727185357064e-05,8.175353109815044,-2.974101421081783e-05,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,20,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.4359371628385715,-0.4966082704689966,-0.038733611872782646,8.174005239191638,-2.2835941844996776e-05,8.174005239223536,-1.9411541407252995e-05,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,21,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.5992811658795993,-0.50293873597999,-0.03873392638867759,8.172657471957837,-1.480486849703438e-05,8.172657471971247,-1.269669303028374e-05,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,22,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.7625982382103382,-0.5092680703851036,-0.03873413228065327,8.17130980802369,-9.627427091071726e-06,8.171309808029362,-8.320995723527558e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,23,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,3.9258883806807865,-0.5155963050986591,-0.03873426732007016,8.169962247369075,-6.278067726499576e-06,8.169962247371487,-5.463147446304583e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,24,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.089151594581837,-0.5219234601458359,-0.03873435604293849,8.168614789971103,-4.104344468182301e-06,8.168614789972134,-3.5927292913661783e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,25,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.252387881482686,-0.5282495483579027,-0.038734414427304555,8.16726743580572,-2.689424130767734e-06,8.167267435806162,-2.366213635300252e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,26,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.415597243128957,-0.5345745780008044,-0.03873445290232288,8.165920184848368,-1.765928384766649e-06,8.165920184848558,-1.5605178337147788e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,27,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.578779681378563,-0.5408985544301819,-0.038734478289906546,8.164573037074284,-1.1616938174556126e-06,8.164573037074367,-1.0304102711380856e-06,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,28,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.741935198161129,-0.547221481138403,-0.038734495061223846,8.163225992458615,-7.654698088756087e-07,8.163225992458651,-6.811201603696039e-07,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,29,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,4.905063795452199,-0.5535433604200357,-0.038734506152038564,8.161879050976479,-5.051287068694254e-07,8.161879050976495,-4.5067043738585495e-07,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,30,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.068165475256776,-0.5598641937967005,-0.03873451349314645,8.160532212602977,-3.3376462850006273e-07,8.160532212602984,-2.9844894604242573e-07,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,31,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.231240239598759,-0.5661839822894571,-0.03873451835629159,8.15918547731321,-2.2078842256213228e-07,8.159185477313214,-1.9779469264141406e-07,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,32,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.394288090514157,-0.5725027265941401,-0.03873452158025385,8.157838845082283,-1.4620088456362015e-07,8.157838845082285,-1.3117610259459334e-07,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,33,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.5573090300466905,-0.5788204271946439,-0.03873452371892124,8.156492315885304,-9.689639168502776e-08,8.156492315885304,-8.704742869206964e-08,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,34,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.720303060244952,-0.58513708443637,-0.038734525138450174,8.155145889697387,-6.426893305531329e-08,8.155145889697387,-5.779462248051371e-08,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,35,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,5.8832701831605485,-0.5914526985739976,-0.03873452608112838,8.153799566493651,-4.265675314071705e-08,8.153799566493651,-3.839030371809606e-08,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
coast_open_loop,open_loop_action,hf0_four_wheel_unavoidable_mitigation_fixture,source_only_four_wheel_hf0,unavoidable_mitigation,36,72,3,0.0,-1.0,-1.0,True,True,True,running,False,False,4,6.046210400846901,-0.597767269802643,-0.03873452670741707,8.152453346249223,-2.832891672504757e-08,8.152453346249223,-2.5511362707165618e-08,0.0,0.0,0.0,True,eff1d7f164d537cb,False,True
