measurement_episode_id,fresh_panel_row_id,panel_family,axis_id,axis_family,scenario_family,fresh_scenario_distribution,fresh_seed,m3080_reference_measurement_episode_id,m3080_reference_eval_seed,m3080_reference_outcome_bucket,source_denominator_reused,fixed_denominator_row_reused,measurement_admission_after_m3083,baseline_measurement_row_id,source_episode_index,executable_workload_id,workload_contract_id,source_resolution_id,profile_binding_id,executable_source_spec_id,task_source_id,base_profile_name,direct_action_profile_name,binding_role,task_family,source_edge,window_tag,strata,eval_seed,policy,steps,terminated,truncated,success,collision,obstacle_completed,termination_reason,outcome_bucket,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,high_sideslip_fraction,beta_abs_error_mean,lateral_rmse,action_rate_mean,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,recoverability_window_success_available,recoverability_window_success,return,speed_mean,candidate_output_semantics,runtime_base_policy_required,direct_action_step_count,raw_action_abs_max,raw_action_l2_mean,action_clip_fraction,final_action_abs_max,baseline_success,baseline_collision,baseline_min_clearance_margin,baseline_high_sideslip_fraction,baseline_lateral_rmse,baseline_action_rate_mean,baseline_return,success_delta_vs_baseline,collision_delta_vs_baseline,clearance_margin_delta_vs_baseline,high_sideslip_fraction_delta_vs_baseline,lateral_rmse_delta_vs_baseline,action_rate_delta_vs_baseline,return_delta_vs_baseline,environment_reset_run,environment_step_run,policy_action_run,policy_rollout_run,validation_run,training_run,replay_run,ppo_run,ranking_run,winner_selected,checkpoint_mutated,checkpoint_promoted,actor_input_contract_changed,hidden_oracle_actor_input_required,target_labels_actor_visible,target_provenance_actor_visible,source_labels_actor_visible,route_labels_actor_visible,outcome_labels_actor_visible,success_progress_labels_actor_visible,verdict_labels_actor_visible,ttc_actor_input_required,success_rate_verdict_claim_made,driver_performance_claim_made,repair_success_claim_made,validation_result_claim_made,paper_claim_made,finite_window_vs_gru_claim_made,current_sim_verdict_claim_made,high_fidelity_validation_claim_made,full_ideal_driver_completion_claim_made,level3_self_id_claim_made,measurement_only_no_verdict,claim_boundary
m3084-measurement-episode-0035,m3082-fresh-panel-0035,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0003,301502,success_obstacle_pass,False,False,True,m3080-measurement-episode-0003,35,m3012-executable-workload-0005,m3009-workload-contract-0005,m3009-source-resolution-0003,m3009-profile-binding-0001,m3012-executable-source-spec-0003,m3006-src-0002,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,actuator_delay_step|capability_step_up_variant,mapping_window_new_source,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401710,m3078_deterministic_safety_reflex_fresh,128,False,True,True,False,True,,success_obstacle_pass,16.52545985869324,1.904083289728307,14.621376568964932,0.0,0.5244775416066503,1.3771823608062854,0.02643481455743313,0.0,,0.0,False,False,63.36815135334922,7.034440412978503,direct_action_clipped,False,128,1.0,1.0755299609154463,0.0,1.0,True,False,14.208429260635159,0.0,1.4796300658981032,0.02007572539150715,65.03375430001762,0.0,0.0,0.4129473083297732,0.0,-0.10244770509181778,0.00635908916592598,-1.6656029466684004,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0036,m3082-fresh-panel-0036,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0004,301503,success_obstacle_pass,False,False,True,m3080-measurement-episode-0004,36,m3012-executable-workload-0006,m3009-workload-contract-0006,m3009-source-resolution-0003,m3009-profile-binding-0002,m3012-executable-source-spec-0003,m3006-src-0002,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,actuator_delay_step|capability_step_up_variant,mapping_window_new_source,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401711,m3078_deterministic_safety_reflex_fresh,98,False,True,True,False,True,,success_obstacle_pass,20.633707116932506,1.6531954999058809,18.980511617026625,0.0,0.4668580222690632,1.4955775600905241,0.026737667620182037,0.0,,0.0,False,False,62.98604378062019,9.628013953985352,direct_action_clipped,False,98,1.0,1.0735695927726978,0.0,1.0,True,False,18.50180233787784,0.0,1.4509449712104228,0.01140759326517582,75.04360628873364,0.0,0.0,0.47870927914878436,0.0,0.044632588880101354,0.015330074355006218,-12.057562508113449,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0037,m3082-fresh-panel-0037,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0005,301504,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0005,37,m3012-executable-workload-0009,m3009-workload-contract-0009,m3009-source-resolution-0005,m3009-profile-binding-0001,m3012-executable-source-spec-0005,m3006-src-0004,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,t4_staged_warmup_capability|late_reveal_boundary_variant,reveal_plus_12,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_staged_warmup_capability,401720,m3078_deterministic_safety_reflex_fresh,218,True,False,False,False,False,off_track,off_track_noncollision_noncompletion,30.82262567240159,1.7765780286601531,29.046047643741435,0.7293577981651376,0.17503047103333919,1.748909577902267,0.033067893236875534,0.0001809594571913209,4.36,0.0001809594571913209,False,False,8.676537419189671,3.9304520503107794,direct_action_clipped,False,218,1.0,1.1653595881177745,0.0,1.0,False,False,15.885653261348914,0.0,1.9874022559560989,0.010979214683175087,21.540173160249864,0.0,0.0,13.160394382392521,0.7293577981651376,-0.2384926780538319,0.022088678553700447,-12.863635741060193,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0038,m3082-fresh-panel-0038,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0006,301505,success_obstacle_pass,False,False,True,m3080-measurement-episode-0006,38,m3012-executable-workload-0010,m3009-workload-contract-0010,m3009-source-resolution-0005,m3009-profile-binding-0002,m3012-executable-source-spec-0005,m3006-src-0004,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,t4_staged_warmup_capability|late_reveal_boundary_variant,reveal_plus_12,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_staged_warmup_capability,401721,m3078_deterministic_safety_reflex_fresh,161,False,True,True,False,True,,success_obstacle_pass,22.51455745721338,1.7679040195517894,20.746653437661593,0.0,0.27949287070765994,1.7018435473712954,0.03514745831489563,0.0,,0.0,False,False,67.95727413828124,5.9638753700727625,direct_action_clipped,False,161,1.0,1.1567900654692087,0.0,1.0,True,False,13.139502225640612,0.0,1.685897913408106,0.023500550538301468,69.25374131245725,0.0,0.0,7.60715121202098,0.0,0.015945633963189376,0.011646907776594162,-1.2964671741760156,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0039,m3082-fresh-panel-0039,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0007,301506,off_track_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0007,39,m3012-executable-workload-0013,m3009-workload-contract-0013,m3009-source-resolution-0007,m3009-profile-binding-0001,m3012-executable-source-spec-0007,m3006-src-0006,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,t4_actuator_delay_response|capability_step_down_variant,mapping_window_new_source,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401730,m3078_deterministic_safety_reflex_fresh,166,False,True,True,False,True,,success_obstacle_pass,18.504223582065812,1.9826506377766342,16.52157294428918,0.0,0.33462843609847187,1.6642458333605081,0.017500752583146095,0.0,,0.0,False,False,79.8821543773889,5.529259439990109,direct_action_clipped,False,166,1.0,1.0641134287937577,0.0,1.0,False,False,8.801340218185194,0.5272727272727272,2.091335390077762,0.030892264097929,-127.31973123128293,1.0,0.0,7.720232726103985,-0.5272727272727272,-0.4270895567172539,-0.013391511514782906,207.20188560867183,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0040,m3082-fresh-panel-0040,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0008,301507,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0008,40,m3012-executable-workload-0014,m3009-workload-contract-0014,m3009-source-resolution-0007,m3009-profile-binding-0002,m3012-executable-source-spec-0007,m3006-src-0006,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,t4_actuator_delay_response|capability_step_down_variant,mapping_window_new_source,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401731,m3078_deterministic_safety_reflex_fresh,206,False,True,True,False,True,,success_obstacle_pass,26.802802663495413,1.5065813183575916,25.296221345137823,0.0,0.4697865400683591,2.100995604259587,0.01520576048642397,0.0,,0.0,False,False,22.73673320441042,4.7338251592280125,direct_action_clipped,False,206,1.0,1.0622012713580455,0.0,1.0,False,False,3.478330119825529,0.6461538461538462,0.81836880669956,0.0703062117099762,-7.179098507948773,1.0,0.0,21.817891225312295,-0.6461538461538462,1.282626797560027,-0.05510045122355223,29.915831712359193,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0041,m3082-fresh-panel-0041,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0009,301508,success_obstacle_pass,False,False,True,m3080-measurement-episode-0009,41,m3012-executable-workload-0017,m3009-workload-contract-0017,m3009-source-resolution-0009,m3009-profile-binding-0001,m3012-executable-source-spec-0009,m3006-src-0008,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,ood_low_grip_proxy|actuator_delay_step,decision_minus_20,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401740,m3078_deterministic_safety_reflex_fresh,95,False,True,True,False,True,,success_obstacle_pass,14.794927722173686,2.0234227515085927,12.771504970665093,0.0,0.6652286907909424,1.1832653480455937,0.05342128872871399,0.0,,0.0,False,False,48.92377430171601,9.300539588754152,direct_action_clipped,False,95,1.0,1.1287870068299144,0.0,1.0,True,False,8.078056468858003,0.0,1.232543799913485,0.030379189178347588,74.13392875873461,0.0,0.0,4.69344850180709,0.0,-0.04927845186789126,0.0230420995503664,-25.210154457018604,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0042,m3082-fresh-panel-0042,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0010,301509,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0010,42,m3012-executable-workload-0018,m3009-workload-contract-0018,m3009-source-resolution-0009,m3009-profile-binding-0002,m3012-executable-source-spec-0009,m3006-src-0008,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,ood_low_grip_proxy|actuator_delay_step,decision_minus_20,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401741,m3078_deterministic_safety_reflex_fresh,182,False,True,True,False,True,,success_obstacle_pass,19.17160935890506,1.8003424992885293,17.37126685961653,0.0,0.5274645066754159,2.0982533679969464,0.027919547632336617,0.0,,0.0,False,False,-1.335076023654672,4.975466472509605,direct_action_clipped,False,182,1.0,1.1024632172270135,0.0,1.0,False,False,26.5876779507852,0.0,1.932204681907839,0.015316156670451164,-16.591115961513125,1.0,0.0,-9.21641109116867,0.0,0.1660486860891075,0.012603390961885452,15.256039937858453,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0043,m3082-fresh-panel-0043,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0011,301510,success_obstacle_pass,False,False,True,m3080-measurement-episode-0011,43,m3012-executable-workload-0021,m3009-workload-contract-0021,m3009-source-resolution-0011,m3009-profile-binding-0001,m3012-executable-source-spec-0011,m3006-src-0010,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,ood_brake_loss_proxy|capability_step_up,reveal_plus_10,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_capability_step_temporal,401750,m3078_deterministic_safety_reflex_fresh,136,False,True,True,False,True,,success_obstacle_pass,22.75095088195081,1.915059381172004,20.835891500778807,0.0,0.6528915213332197,1.3879300939764163,0.01907503418624401,0.0,,0.0,False,False,65.006585288213,7.2036606331875745,direct_action_clipped,False,136,1.0,1.0676675640484865,0.0,1.0,True,False,9.934895300887764,0.0,0.5802381252145551,0.033282309770584106,63.27361995661581,0.0,0.0,10.900996199891043,0.0,0.8076919687618612,-0.014207275584340096,1.7329653315971925,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0044,m3082-fresh-panel-0044,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0012,301511,success_obstacle_pass,False,False,True,m3080-measurement-episode-0012,44,m3012-executable-workload-0022,m3009-workload-contract-0022,m3009-source-resolution-0011,m3009-profile-binding-0002,m3012-executable-source-spec-0011,m3006-src-0010,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,ood_brake_loss_proxy|capability_step_up,reveal_plus_10,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_capability_step_temporal,401751,m3078_deterministic_safety_reflex_fresh,184,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,22.6691386369819,1.5259657413388155,21.143172895643083,0.7065217391304348,0.7600718557640382,0.8883197962572302,0.034387100487947464,0.0,,0.0,False,False,-90.53150131667194,3.800249659409984,direct_action_clipped,False,184,1.0,1.0856569888799086,0.0,1.0,True,False,10.748051426260396,0.0,1.577861005941172,0.02752469666302204,51.48977645157305,-1.0,0.0,10.395121469382687,0.7065217391304348,-0.6895412096839417,0.006862403824925423,-142.021277768245,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0045,m3082-fresh-panel-0045,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0013,301512,off_track_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0013,45,m3012-executable-workload-0025,m3009-workload-contract-0025,m3009-source-resolution-0013,m3009-profile-binding-0001,m3012-executable-source-spec-0013,m3006-src-0012,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,sensor_noise_proxy|actuator_delay_step,reveal_plus_4,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401760,m3078_deterministic_safety_reflex_fresh,144,False,True,True,False,True,,success_obstacle_pass,14.679987122410632,1.9668925232799843,12.713094599130647,0.0,0.4058577243587246,1.4067239527290356,0.024488378316164017,0.0,,0.0,False,False,69.51767034244108,6.048581308166402,direct_action_clipped,False,144,1.0,1.0773699142866664,0.0,1.0,False,False,15.36994499142628,0.3146067415730337,2.059084763293552,0.039882782846689224,-79.26236087135058,1.0,0.0,-2.656850392295633,-0.3146067415730337,-0.6523608105645162,-0.015394404530525208,148.78003121379166,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0046,m3082-fresh-panel-0046,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0014,301513,success_obstacle_pass,False,False,True,m3080-measurement-episode-0014,46,m3012-executable-workload-0026,m3009-workload-contract-0026,m3009-source-resolution-0013,m3009-profile-binding-0002,m3012-executable-source-spec-0013,m3006-src-0012,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,sensor_noise_proxy|actuator_delay_step,reveal_plus_4,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401761,m3078_deterministic_safety_reflex_fresh,209,False,True,True,False,True,,success_obstacle_pass,16.74670439539147,1.9532099433489019,14.793494452042566,0.215311004784689,0.27725844977166403,2.2916413522527592,0.04738585650920868,0.0,,0.0,False,False,-13.558361680530908,4.182186343287128,direct_action_clipped,False,209,1.0,1.1296074475968283,0.0,1.0,True,False,14.990813311870912,0.0,0.9752580383546163,0.025745941326022148,76.05303242201795,0.0,0.0,-0.1973188598283464,0.215311004784689,1.316383313898143,0.02163991518318653,-89.61139410254886,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
