pair_id,role_family,dynamics_axis,stress_family,seed_index,seed,source_execution_row_id,candidate_execution_row_id,source_checkpoint,candidate_checkpoint,source_checkpoint_hash,candidate_checkpoint_hash,source_steps_executed,candidate_steps_executed,candidate_minus_source_minimum_obstacle_clearance_m,candidate_minus_source_minimum_road_margin_m,candidate_minus_source_final_road_margin_m,candidate_minus_source_final_speed_mps,candidate_minus_source_max_abs_yaw_rate,candidate_minus_source_max_abs_y,candidate_minus_source_throttle_brake_conflict_proxy,candidate_minus_source_mean_throttle,candidate_minus_source_mean_brake,candidate_minus_source_mean_action_l1,candidate_minus_source_command_response_proxy,mean_action_delta_l1,paired_row_complete,finite_delta,diagnostic_only,ranking_admissible,winner_selected,success_rate_verdict_computed,claim_scope,forbidden_interpretation
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,1,265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.00015701417280311603,0.002535173953003955,0.002535173953003955,-0.002318818425386615,-0.0004122761279393705,-0.0025352216819438667,0.0,0.0,0.0,0.00030790790915480315,0.001430660387688576,0.00030790319045385467,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,2,265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0007317902846484259,0.0024221779363529095,0.0024221779363529095,-0.0023728651517936905,-0.00021622089795192423,-0.002422282243583762,0.0,0.0,0.0,0.00030914470553400353,0.0014665473053776523,0.0003091469407081604,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103,stable_aes,fresh_nominal_or_role_default,previous_command_history_stress,3,265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_previous_command_history_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,1.8543951910032774e-05,0.0026674665346178017,0.0026674665346178017,-0.0023860843262730747,-0.0005069523390782704,-0.0026674489867568596,0.0,0.0,0.0,0.00030850321054454177,0.0014678571627779746,0.0003085012237230937,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,0,265100,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.00014556372120821948,0.0026760284670612755,0.0026760284670612755,-0.002399017478123433,-0.00039614013292654793,-0.002675979182557242,0.0,0.0,0.0,0.0003094412386417389,0.0014829759633139261,0.00030944471557932857,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,1,265101,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.00015701417280311603,0.002535173953003955,0.002535173953003955,-0.002318818425386615,-0.0004122761279393705,-0.0025352216819438667,0.0,0.0,0.0,0.00030790790915480315,0.001430660387688576,0.00030790319045385467,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265102,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,2,265102,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265102_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0007317902846484259,0.0024221779363529095,0.0024221779363529095,-0.0023728651517936905,-0.00021622089795192423,-0.002422282243583762,0.0,0.0,0.0,0.00030914470553400353,0.0014665473053776523,0.0003091469407081604,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265103,stable_aes,fresh_nominal_or_role_default,recurrent_hidden_reset_stress,3,265103,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265103_source,m2784_pair_stable_aes_fresh_nominal_or_role_default_recurrent_hidden_reset_stress_seed_265103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,1.8543951910032774e-05,0.0026674665346178017,0.0026674665346178017,-0.0023860843262730747,-0.0005069523390782704,-0.0026674489867568596,0.0,0.0,0.0,0.00030850321054454177,0.0014678571627779746,0.0003085012237230937,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264100,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,0,264100,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264100_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0010364797015327554,0.002088507263155348,0.002088507263155348,-0.0006453934371744019,-0.00036266751496538685,-0.002088551397324112,0.0,0.0,0.0,0.00030571892857544913,0.0012659385644795407,0.00030572041869162775,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264101,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,1,264101,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264101_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0012998535839727765,0.0023198614278294727,0.0023198614278294727,-0.002315047170322382,-0.00013832453563589198,-0.0023200057539982666,0.0,0.0,0.0,0.000310973078012422,0.001603683786830068,0.00031097382307054833,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264102,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,2,264102,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264102_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0013822018660576418,0.00166108676889265,0.0016957000265771516,0.002220126399243849,-0.00041728289342046754,-0.00166108676889265,0.0,0.0,0.0,0.00030632540583619416,0.0012770355923024113,0.0003063259025414637,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264103,stable_avoidable,fresh_fault_delay_noise,held_actuator_history_stress,3,264103,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264103_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_held_actuator_history_stress_seed_264103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0011350859045968775,0.0015903233611016532,0.0015903233611016532,-0.0018063244863761874,-7.089423276906981e-05,-0.0015904233090817677,0.0,0.0,0.0,0.000304296612739563,0.001118837602007261,0.0003042918940385035,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264100,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,0,264100,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264100_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0010786115833880672,0.0018569776193742005,0.0018569776193742005,-0.0003682688912810539,-0.0003758754958719801,-0.0018570235475536823,0.0,0.0,0.0,0.0003076054155827235,0.0012846676202924456,0.0003075977166493808,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264101,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,1,264101,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264101_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0012980061894722894,0.0020220059658506706,0.0020220059658506706,-0.002141863832922697,-8.512900578161453e-05,-0.0020221479314588287,0.0,0.0,0.0,0.00029842182993888855,0.0014727261850291384,0.000298421333233508,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264102,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,2,264102,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264102_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0013446160386578754,0.001408445484596843,0.0014395656248136213,0.002127254908954712,-0.00045581051553478247,-0.001408445484596843,0.0,0.0,0.0,0.0002952106297016144,0.0012050394894025374,0.0002952148516972934,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264103,stable_avoidable,fresh_fault_delay_noise,previous_command_history_stress,3,264103,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264103_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_previous_command_history_stress_seed_264103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0011243302386212406,0.0014727771114944055,0.0014727771114944055,-0.0017468316876718681,-4.863108361541357e-05,-0.0014728761124032097,0.0,0.0,0.0,0.0002975761890411377,0.0010877159184503604,0.0002975692351659213,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264100,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,0,264100,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264100_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0010786115833880672,0.0018569776193742005,0.0018569776193742005,-0.0003682688912810539,-0.0003758754958719801,-0.0018570235475536823,0.0,0.0,0.0,0.0003076054155827235,0.0012846676202924456,0.0003075977166493808,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264101,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,1,264101,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264101_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0012980061894722894,0.0020220059658506706,0.0020220059658506706,-0.002141863832922697,-8.512900578161453e-05,-0.0020221479314588287,0.0,0.0,0.0,0.00029842182993888855,0.0014727261850291384,0.000298421333233508,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264102,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,2,264102,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264102_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264102_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0013446160386578754,0.001408445484596843,0.0014395656248136213,0.002127254908954712,-0.00045581051553478247,-0.001408445484596843,0.0,0.0,0.0,0.0002952106297016144,0.0012050394894025374,0.0002952148516972934,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264103,stable_avoidable,fresh_fault_delay_noise,recurrent_hidden_reset_stress,3,264103,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264103_source,m2784_pair_stable_avoidable_fresh_fault_delay_noise_recurrent_hidden_reset_stress_seed_264103_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0011243302386212406,0.0014727771114944055,0.0014727771114944055,-0.0017468316876718681,-4.863108361541357e-05,-0.0014728761124032097,0.0,0.0,0.0,0.0002975761890411377,0.0010877159184503604,0.0002975692351659213,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264100,stable_avoidable,fresh_nominal_or_role_default,held_actuator_history_stress,0,264100,m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264100_source,m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264100_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0013851436752112534,0.0017199686602564768,0.0017211408926487426,0.0007057379446822054,-0.00040523444046891566,-0.0017200272736643818,0.0,0.0,0.0,0.00032136887311939866,0.000307142508884084,0.000321362167596817,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264101,stable_avoidable,fresh_nominal_or_role_default,held_actuator_history_stress,1,264101,m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264101_source,m2784_pair_stable_avoidable_fresh_nominal_or_role_default_held_actuator_history_stress_seed_264101_candidate,runs/m2655_engineering_controller_route_a_source_only_gap_targeted_repair_mitigation_preserving_execution/checkpoints/m2655_mitigation_preserving_actor_head_repair.pt,runs/m2782_engineering_controller_route_a_source_only_belief_stress_short_training_continuation_preflight/checkpoints/m2782_belief_stress_short_training_candidate.pt,e6ecf4bc3f273ea8f7bd4149c068708a86c0969a982cac602635339639938b87,96944838f1075e6ce6d463f336056f1d81799d7ac69d419ca3a9644582cc0ae8,80,80,0.0014878860970917174,0.0020617013075996393,0.0020617013075996393,0.0013177937276740437,-0.0001862330495288056,-0.0020618629174700143,0.0,0.0,0.0,0.0003126107156276037,0.0015533949543051762,0.00031260823210081207,True,True,True,False,False,False,Route A source-only paired closed-loop delta diagnostic preflight only,"validation, ranking, winner selection, checkpoint promotion, success-rate verdict, repair success, driver performance, paper evidence, finite-window-vs-GRU conclusion, current-sim verdict, high-fidelity validation, full ideal driver completion, or level3 self-identification"
