seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,candidate_source_id,repair_candidate_id,repair_axis,repair_source_kind,selection_quota_name,source_role_semantics,parent_feasibility_tier_id,parent_surface_variant,normalized_surface_variant,source_split,base_geometry_source,representative_cell_rule,profile_name,profile_config_path,checkpoint_path,source_v1_bounded_panel_spec_id,source_scenario_spec_id,speed_ref,friction_step_enabled,obstacle_distance,obstacle_half_width,threshold_score,time_to_obstacle,time_after_friction_step,preflight_sampled_obstacle_label,eval_seed,success,task_quality_calibrated_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,sampled_obstacle_label
201733,checkpoint,11,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.058780810968882,2.2,-0.1412191890311183,obstacle_collision,False,obstacle_collision,collision_failure,-11.34834153705015,-1.0316674124591045,1.1957532461930331,2.43704467549955,0.5250008988403151,0.1330168542144527,0.0,18.08439921756901,0.014187437482178211,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.1330168542144527,0.8313847136635678,False,False,18.199128102047865,0.05356773581059292,0.6195022081662596,18.993958135925382,18.993958135925382,0.0,nan,0.0,11,1.1957532461930331,0.5250008988403151,18.08439921756901,-1.0316674124591045,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L2_window_13_current_tiled,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201733,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201734,checkpoint,12,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.474033125719342,2.2,-0.7259668742806582,obstacle_collision,False,obstacle_collision,collision_failure,-12.944846534684148,-1.078737211223679,1.709831607136053,3.402349111669487,0.5899822064756426,0.15015687264213862,0.0,18.066047693896195,0.008720488287508488,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.15015687264213862,0.8303633693320378,False,False,18.16505938784132,0.051219939077123994,0.6448357405324203,21.884987302836414,21.884987302836414,0.0,nan,0.0,12,1.709831607136053,0.5899822064756426,18.066047693896195,-1.078737211223679,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L2_window_25,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201734,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201735,checkpoint,11,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.090431910163738,2.2,-0.10956808983626232,obstacle_collision,False,obstacle_collision,collision_failure,-9.501712696716343,-0.8637920633378493,1.1855693258125404,2.346517121070292,0.31217086964578017,0.16201363378496556,0.0,18.0774755220869,0.01400262676179409,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.16201363378496556,0.8308963619963453,False,False,18.184095930450304,0.10747264948621757,0.36492922706966496,18.82216562708169,18.82216562708169,0.0,nan,0.0,11,1.1855693258125404,0.31217086964578017,18.0774755220869,-0.8637920633378493,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L2_window_25_current_tiled,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201735,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201736,checkpoint,11,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.0956038616313033,2.2,-0.10439613836869688,obstacle_collision,False,obstacle_collision,collision_failure,-12.424050563266785,-1.1294591421151623,1.4584005618672158,2.818430292849765,0.5596619216637962,0.1144842625764962,0.0,18.051856513130716,0.008680959232151508,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.1144842625764962,0.8319198107374423,False,False,18.131933957303737,0.030241532682051875,0.6485159119163736,18.733887006679886,18.733887006679886,0.0,nan,0.0,11,1.4584005618672158,0.5596619216637962,18.051856513130716,-1.1294591421151623,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L2_window_50,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201736,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201737,checkpoint,11,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.180768645794845,2.2,-0.019231354205154982,obstacle_collision,False,obstacle_collision,collision_failure,-8.764832211659385,-0.7968029283326714,0.8430909902304428,1.8387504278460867,0.24640122935301925,0.12495612332258436,0.0,18.072896974832975,0.014387527480721474,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.12495612332258436,0.831510424667725,False,False,18.177693430512956,0.041790331770855706,0.6485458757667036,18.359599955000828,18.359599955000828,0.0,nan,0.0,11,0.8430909902304428,0.24640122935301925,18.072896974832975,-0.7968029283326714,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L2_window_50_current_tiled,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201737,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201738,checkpoint,12,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.4932544521082471,2.2,-0.706745547891753,obstacle_collision,False,obstacle_collision,collision_failure,-8.083695018443414,-0.6736412515369512,1.2683644742854423,2.440200072148059,0.3451561555885512,0.5200287239291129,0.3333333333333333,18.124310466095135,0.006983725819736719,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.5200287239291129,1.1722404373165263,True,False,18.11265613049051,0.5200287239291129,1.1722404373165263,22.023622275645486,22.023622275645486,0.0,nan,0.0,12,1.2683644742854423,0.3451561555885512,18.124310466095135,-0.6736412515369512,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L3_online_gru,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201738,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201739,checkpoint,11,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,2.1805740704813856,2.2,-0.01942592951861455,obstacle_collision,False,obstacle_collision,collision_failure,-8.707056794317372,-0.7915506176652157,0.8263674230638873,1.7551606120406191,0.37390185626491024,0.43853363277624513,0.2727272727272727,18.096993673081656,0.0030273657757788897,1,nan,nan,0.05,6.0,nan,nan,nan,nan,False,nan,0.43853363277624513,1.0563965674458653,True,False,18.074598390515373,0.43853363277624513,1.0563965674458653,18.49663451124115,18.49663451124115,0.0,nan,0.0,11,0.8263674230638873,0.37390185626491024,18.096993673081656,-0.7915506176652157,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief::L3_reset_control_corrected,tqcos_exec_v0_0069_cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,cosr_v0_0153_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,,,18.0,False,12.0,1.3,0.7035199999999999,0.6666666666666666,0.0,unavoidable,201739,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201740,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.4746694390567103,2.2,-0.7253305609432898,obstacle_collision,False,obstacle_collision,collision_failure,-11.827171151534332,-0.8447979393953094,1.8541960020979973,3.726178474906156,0.5619071650490846,0.237441796367012,0.0,17.917332451195403,0.006273131351917982,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.237441796367012,0.8662489460719738,False,False,17.75437797971746,0.237441796367012,0.5817356412917807,21.557925246746596,21.557925246746596,0.0,nan,0.0,14,1.8541960020979973,0.5619071650490846,17.917332451195403,-0.8447979393953094,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L0_current_masked,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201740,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201741,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.7149585417224638,2.2,-0.4850414582775364,obstacle_collision,False,obstacle_collision,collision_failure,-8.377559111495621,-0.5983970793925444,1.8329034051491337,3.4955600032375216,0.2779336244839337,0.4669890342235251,0.2857142857142857,17.745976931758285,0.004034984856843948,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.4669890342235251,0.8846836383115861,True,False,17.35061869688116,0.4669890342235251,0.8618646969457333,20.09550697507518,20.09550697507518,0.0,nan,0.0,14,1.8329034051491337,0.2779336244839337,17.745976931758285,-0.5983970793925444,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L1_one_step,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201741,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201742,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.3667747341513137,2.2,-0.8332252658486865,obstacle_collision,False,obstacle_collision,collision_failure,-12.44520065802083,-0.8889429041443451,1.877755935483423,3.9125984811880556,0.5938118937677952,0.11073715669652778,0.0,18.072830597689705,0.008518577553331852,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.11073715669652778,0.8324703576180359,False,False,18.181314588395626,0.042153582640819004,0.6750397040211472,22.436021679361584,22.436021679361584,0.0,nan,0.0,14,1.877755935483423,0.5938118937677952,18.072830597689705,-0.8889429041443451,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_100,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201742,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201743,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.3331069195736873,2.2,-0.8668930804263129,obstacle_collision,False,obstacle_collision,collision_failure,-11.010594614404255,-0.7864710438860182,1.8259343935427095,3.7790957620825054,0.5231665683603678,0.1379478840164085,0.0,18.11877563977564,0.012811428867280483,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.1379478840164085,0.8312065740839427,False,False,18.28460454658818,0.015801835656202388,0.6986675313556746,22.696837619683414,22.696837619683414,0.0,nan,0.0,14,1.8259343935427095,0.5231665683603678,18.11877563977564,-0.7864710438860182,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_100_current_tiled,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201743,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201744,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.3846288668226863,2.2,-0.8153711331773139,obstacle_collision,False,obstacle_collision,collision_failure,-12.549145710637003,-0.8963675507597859,1.938265017313921,3.996753983638566,0.5916411448219204,0.13236421039168253,0.0,18.075692632825426,0.008658506907522678,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.13236421039168253,0.8305450616949958,False,False,18.19257969511993,0.027450540100463022,0.7049269845706928,22.3536533295138,22.3536533295138,0.0,nan,0.0,14,1.938265017313921,0.5916411448219204,18.075692632825426,-0.8963675507597859,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_13,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201744,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201745,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.3279842586916866,2.2,-0.8720157413083136,obstacle_collision,False,obstacle_collision,collision_failure,-11.744249886194648,-0.8388749918710463,1.876078424807327,3.86704588120287,0.5630961042471965,0.11865149715528914,0.0,18.1193580926758,0.012669882737100124,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.11865149715528914,0.832300228803741,False,False,18.28004755354118,0.03494566863766893,0.6892326915483786,22.72652236355642,22.72652236355642,0.0,nan,0.0,14,1.876078424807327,0.5630961042471965,18.1193580926758,-0.8388749918710463,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_13_current_tiled,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201745,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201746,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.4994363646884878,2.2,-0.7005636353115123,obstacle_collision,False,obstacle_collision,collision_failure,-9.963928621981557,-0.7117091872843969,1.9195835044710283,4.028538190738274,0.28430182858102304,0.11122507661891076,0.0,18.078334148176825,0.008509565144777298,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.11122507661891076,0.8324571851645726,False,False,18.19243635190255,0.04142976336656404,0.6749438384410633,21.7834637939875,21.7834637939875,0.0,nan,0.0,14,1.9195835044710283,0.28430182858102304,18.078334148176825,-0.7117091872843969,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_25,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201746,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201747,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.3373328106234288,2.2,-0.8626671893765714,obstacle_collision,False,obstacle_collision,collision_failure,-11.275955988556841,-0.8054254277540601,1.863923493448927,3.848203613427412,0.543046253296658,0.16235751607106377,0.0,18.120652575161397,0.012723722495138645,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.16235751607106377,0.8310175622894482,False,False,18.29065584127341,0.035581783471647734,0.6607280461218347,22.687855484504272,22.687855484504272,0.0,nan,0.0,14,1.863923493448927,0.543046253296658,18.120652575161397,-0.8054254277540601,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_25_current_tiled,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201747,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
201748,checkpoint,14,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,False,True,unavoidable,True,False,1.6085886499949194,2.2,-0.5914113500050808,obstacle_collision,False,obstacle_collision,collision_failure,-6.998507688327653,-0.49989340630911805,1.6590995837811486,3.343269665203742,0.21870945705187078,0.2286426940557695,0.0,18.017505556199467,0.007390451151877642,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.2286426940557695,0.8299689874098275,False,False,18.037681627961454,0.2286426940557695,0.22235939488719497,21.131295664503465,21.131295664503465,0.0,nan,0.0,14,1.6590995837811486,0.21870945705187078,18.017505556199467,-0.49989340630911805,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief::L2_window_50,tqcos_exec_v0_0070_cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,cosr_v0_0154_collision_mitigation_relief,collision_mitigation_relief,mitigation_isolation_check,collision_mitigation_relief,unavoidable_mitigation,tier_d_handling_limit_drift_required,,steady_surface,public_gate,axis_role_fallback::collision_mitigation_relief::unavoidable_mitigation,unavoidable_mitigation_closer_wider_then_threshold,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,,,18.0,False,14.0,1.3,0.5964577777777778,0.7777777777777778,0.0,unavoidable,201748,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,unavoidable
