protocol_version,milestone_id,measured_behavior_row_id,seed_panel_id,seed_index,evidence_layer,surface_id,scenario_role,fixture_id,base_fixture_id,subject_id,seed,mitigation_reference_subject,collision_event,obstacle_passed_event,road_departure_event,minimum_obstacle_clearance_m,minimum_road_margin_m,final_road_margin_m,collision_speed_proxy,impact_angle_proxy,severity_proxy,mitigation_delta_against_reference,recovery_time_proxy_s,diagnostic_only_no_ranking_claim,claim_scope,forbidden_interpretation,dynamics_axis_id,dynamics_axis_family,axis_index
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265102_fresh_fault_delay_noise,m2641_stable_aes_seed_265102_fresh_fault_delay_noise,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265102,straight_full_brake_open_loop,false,false,false,2.38999277231,1.95395790431,1.95395790431,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265102_fresh_fault_delay_noise,m2641_stable_aes_seed_265102_fresh_fault_delay_noise,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265102,straight_full_brake_open_loop,false,false,true,7.40138117924,-3.4772223314,-3.4772223314,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265102_fresh_fault_delay_noise,m2641_stable_aes_seed_265102_fresh_fault_delay_noise,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265102,straight_full_brake_open_loop,false,false,true,8.85181050211,-0.25545405252,-0.25545405252,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265102_fresh_fault_delay_noise,m2641_stable_aes_seed_265102_fresh_fault_delay_noise,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265102,straight_full_brake_open_loop,false,false,true,8.85181009058,-0.255454895561,-0.255454895561,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265102_fresh_fault_delay_noise,m2641_stable_aes_seed_265102_fresh_fault_delay_noise,2,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265102_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265102,straight_full_brake_open_loop,false,false,false,6.92246409607,1.96121507641,1.96121507641,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265103_fresh_nominal_or_role_default,m2641_stable_aes_seed_265103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265103,straight_full_brake_open_loop,false,false,false,0.254081131412,2.07936337432,2.07936337432,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265103_fresh_nominal_or_role_default,m2641_stable_aes_seed_265103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265103,straight_full_brake_open_loop,false,false,true,7.01103746173,-3.96731000292,-3.96731000292,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265103_fresh_nominal_or_role_default,m2641_stable_aes_seed_265103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265103,straight_full_brake_open_loop,false,false,true,7.51208610586,-0.482719924597,-0.482719924597,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265103_fresh_nominal_or_role_default,m2641_stable_aes_seed_265103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265103,straight_full_brake_open_loop,false,false,true,7.51208583028,-0.48272082193,-0.48272082193,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265103_fresh_nominal_or_role_default,m2641_stable_aes_seed_265103_fresh_nominal_or_role_default,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_nominal,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265103,straight_full_brake_open_loop,false,false,false,5.28981892378,2.0884839546,2.0894778993,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_stable_aes_seed_265103_fresh_fault_delay_noise,m2641_stable_aes_seed_265103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,coast_open_loop,265103,straight_full_brake_open_loop,false,false,false,0.254005996385,2.07561109747,2.07561109747,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_stable_aes_seed_265103_fresh_fault_delay_noise,m2641_stable_aes_seed_265103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m1154_original_policy,265103,straight_full_brake_open_loop,false,false,true,5.46998781855,-2.97378520731,-2.97378520731,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_stable_aes_seed_265103_fresh_fault_delay_noise,m2641_stable_aes_seed_265103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2532_guarded_repair_policy,265103,straight_full_brake_open_loop,false,false,true,6.21072449026,-0.133427038848,-0.133427038848,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_stable_aes_seed_265103_fresh_fault_delay_noise,m2641_stable_aes_seed_265103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,m2537_mitigation_preserving_policy,265103,straight_full_brake_open_loop,false,false,true,6.21072419335,-0.133427824116,-0.133427824116,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_stable_aes_seed_265103_fresh_fault_delay_noise,m2641_stable_aes_seed_265103_fresh_fault_delay_noise,3,source_only_diagnostic,source_only_four_wheel_hf0,stable_aes,hf0_four_wheel_stable_aes_fixture_fresh_seed_265103_axis_fault_delay_noise,hf0_four_wheel_stable_aes_fixture,straight_full_brake_open_loop,265103,straight_full_brake_open_loop,false,false,false,4.48630982526,2.07965136332,2.07965136332,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,coast_open_loop,266100,straight_full_brake_open_loop,true,false,false,-0.33151842828,1.13134617051,1.13134617051,10.2406651314,1.76750907135e-06,3.39433692405,3.39433692405,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m1154_original_policy,266100,straight_full_brake_open_loop,false,false,true,5.63405622182,-4.55895247325,-4.55895247325,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m2532_guarded_repair_policy,266100,straight_full_brake_open_loop,false,false,true,5.48193203955,-1.34399271374,-1.34399271374,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m2537_mitigation_preserving_policy,266100,straight_full_brake_open_loop,false,false,true,5.48193195723,-1.34399367839,-1.34399367839,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266100_fresh_nominal_or_role_default,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,straight_full_brake_open_loop,266100,straight_full_brake_open_loop,false,false,false,3.15092314916,1.2405243902,1.2405243902,0,0,0,0,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266100_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,coast_open_loop,266100,straight_full_brake_open_loop,true,false,false,-0.317509651498,1.11661542752,1.11661542752,10.2407206424,2.09497523312e-06,3.25092207379,3.25092207379,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,m1154_original_policy,266100,straight_full_brake_open_loop,false,false,true,5.39312312391,-4.2791900013,-4.2791900013,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,m2532_guarded_repair_policy,266100,straight_full_brake_open_loop,false,false,true,5.29480012242,-0.844297350371,-0.844297350371,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266100_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,m2537_mitigation_preserving_policy,266100,straight_full_brake_open_loop,false,false,true,5.29479999211,-0.844298483668,-0.844298483668,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266100_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266100_fresh_fault_delay_noise,0,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266100_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,straight_full_brake_open_loop,266100,straight_full_brake_open_loop,false,false,false,3.55199221069,1.23282638614,1.23282638614,0,0,0,0,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,coast_open_loop,266101,straight_full_brake_open_loop,true,false,false,-0.938671021491,1.43924024713,1.43924024713,10.2384375092,0.000128299759491,9.60474275962,9.60474275962,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m1154_original_policy,266101,straight_full_brake_open_loop,false,false,true,3.8261541309,-4.19989681812,-4.19989681812,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2532_guarded_repair_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m2532_guarded_repair_policy,266101,straight_full_brake_open_loop,false,false,true,2.66863635761,-1.01449043418,-1.01449043418,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m2537_mitigation_preserving_policy_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,m2537_mitigation_preserving_policy,266101,straight_full_brake_open_loop,false,false,true,2.66863648886,-1.01449138964,-1.01449138964,0,0,0,0,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_straight_full_brake_open_loop_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,m2641_drift_required_recovery_seed_266101_fresh_nominal_or_role_default,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_nominal,hf0_four_wheel_drift_required_recovery_fixture,straight_full_brake_open_loop,266101,straight_full_brake_open_loop,false,false,false,0.309303613443,1.5543726041,1.5543726041,0,0,0,0,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_nominal_or_role_default,fresh_nominal_or_role_default,0
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_coast_open_loop_drift_required_recovery_seed_266101_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,coast_open_loop,266101,straight_full_brake_open_loop,true,false,false,-0.927290626074,1.42621924659,1.42621924659,10.2386194581,0.000128822775499,9.48846406191,4.63840953439,0.06,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
engineering_controller_behavior_outcome_v0,m2641-engineering-controller-route-a-baseline-source-only-fresh-generalization-panel-materialization-preflight,m2641_m1154_original_policy_drift_required_recovery_seed_266101_fresh_fault_delay_noise,m2641_drift_required_recovery_seed_266101_fresh_fault_delay_noise,1,source_only_diagnostic,source_only_four_wheel_hf0,drift_required_recovery,hf0_four_wheel_drift_required_recovery_fixture_fresh_seed_266101_axis_fault_delay_noise,hf0_four_wheel_drift_required_recovery_fixture,m1154_original_policy,266101,straight_full_brake_open_loop,false,false,true,3.75776697648,-4.38035466326,-4.38035466326,0,0,0,-4.85005452753,0,true,Route A source-only fresh generalization panel materialization preflight only,"controller ranking, winner selection, success-rate verdict, promotion, validation, driver performance, paper, finite-window-vs-GRU, current-sim verdict, high-fidelity validation, or self-ID claim",fresh_fault_delay_noise,fresh_fault_delay_noise,1
